group,Storage Warehouse,Employment Agency,Parking Lot,Secondhand Dealer - Auto,Special Sale,Laundry,Electronics Store,Games of Chance,Amusement Device Temporary,Cabaret,Stoop Line Stand,Pedicab Business,Dealer In Products,Scale Dealer Repairer,Specialty Services,Secondhand Dealer - General,Sidewalk Cafe,Booting Company,Amusement Device Permanent,Gaming Cafe,root,Newsstand,Tow Truck Company,Process Serving Agency,Amusement Device Portable,Electronic & Appliance Service,Cigarette Retail Dealer,Scrap Metal Processor,Secondhand Dealer - Firearms,Service Providers,Transportation and Storage,Garage,General Vendor Distributor,Hospitality and Food Services,Laundry Jobber,Catering Establishment,Garage and Parking Lot,Horse Drawn Cab Owner,Pool or Billiard Room,Commercial Lessor,Bingo Game Operator,Home Improvement Contractor,Retail and Sales,Amusement Arcade,Auction House Premises,Sightseeing Bus,Debt Collection Agency,Property and Real Estate,Tow Truck Exemption,Entertainment and Leisure
3858,0,0,0,0,0,4,0,1,0,1,1,1,0,0,0,5,0,0,0,0,38,0,0,0,0,2,9,0,0,11,3,1,0,0,3,0,1,0,0,0,0,6,15,0,0,0,3,7,0,2
17808,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,1,0,0,0,0,30,0,0,0,1,2,8,0,0,12,1,1,0,0,1,0,0,0,0,0,0,8,14,0,0,0,2,2,0,1
606,0,0,0,0,0,6,4,0,0,0,3,1,2,0,0,7,3,0,0,0,67,1,0,0,1,5,17,0,0,18,4,3,0,3,1,0,0,0,0,0,0,10,34,0,0,0,3,7,0,1
608,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,3,1,0,0,0,36,0,0,0,2,1,13,0,0,12,0,0,0,1,1,0,0,0,0,0,0,11,18,0,0,0,0,3,0,2
35,0,1,1,4,0,2,4,0,0,0,3,1,1,0,0,9,1,0,2,0,73,1,2,0,1,2,18,0,0,20,5,1,0,1,2,0,0,0,0,0,0,15,40,0,0,0,2,4,0,3
40,0,0,1,2,0,4,5,1,0,0,4,0,0,0,0,11,1,0,1,0,73,0,1,0,1,2,12,0,0,23,3,1,0,2,3,1,0,0,1,0,0,19,34,0,0,0,2,7,0,4
461,0,0,0,1,0,7,6,0,0,0,1,1,1,0,0,6,1,0,0,0,44,0,0,0,1,2,4,0,0,13,1,0,0,1,2,0,0,0,0,0,0,10,19,0,0,0,1,9,0,1
41012,0,1,1,1,0,3,3,0,0,0,3,0,2,0,0,7,1,0,0,0,73,0,5,0,0,3,16,0,0,23,11,4,0,1,2,0,1,0,0,0,1,18,32,0,0,0,1,5,0,1
12189,0,0,1,0,0,3,3,0,0,1,3,0,1,0,0,7,1,0,0,0,67,0,0,1,0,6,18,0,0,23,4,3,0,1,3,0,0,0,0,0,0,15,32,0,0,0,1,6,0,1
33849,0,0,0,0,0,3,1,0,0,0,3,0,2,0,0,8,0,0,0,0,43,0,1,1,1,2,8,0,0,13,2,1,0,0,2,0,0,0,0,0,0,9,22,0,0,0,1,5,0,1
32855,0,0,1,0,0,3,9,0,0,0,1,0,3,0,0,12,2,0,1,0,71,3,3,0,1,4,14,0,0,17,4,0,0,2,0,0,0,0,0,0,1,9,42,0,0,0,4,3,0,3
7298,0,0,0,1,0,3,2,0,0,1,1,1,0,0,0,6,0,0,0,0,39,1,1,0,2,2,7,0,0,9,6,3,0,0,0,0,1,0,0,0,0,6,18,0,0,0,1,3,0,3
26372,1,0,0,2,0,4,2,0,0,0,3,0,2,0,0,5,2,0,0,0,39,1,0,0,0,0,4,0,0,9,2,1,0,2,3,0,0,0,0,0,0,8,19,0,0,0,1,7,0,0
11393,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,11,1,0,0,0,49,0,1,0,1,2,13,0,0,15,2,1,0,1,2,0,0,0,0,0,0,12,27,0,0,0,1,3,0,1
10370,0,0,0,3,0,5,8,0,0,0,2,1,2,0,0,5,2,0,0,0,63,0,0,1,1,2,11,0,0,16,5,4,0,2,2,0,0,0,1,0,0,12,31,0,0,0,1,7,0,2
913,0,0,0,1,0,2,5,0,0,0,0,1,2,0,0,7,2,0,0,0,49,0,1,0,0,2,8,0,0,14,5,3,0,3,2,1,0,0,0,0,0,11,23,0,0,0,1,4,0,0
34821,0,1,1,4,0,7,3,0,0,0,3,0,2,0,0,17,3,0,1,0,77,0,1,0,1,1,11,0,0,16,5,2,0,3,4,0,1,0,0,0,0,13,40,0,0,0,1,11,0,2
42625,0,1,1,0,0,2,4,1,0,0,4,0,0,0,0,11,1,0,0,0,56,0,0,0,1,3,9,0,0,19,2,1,0,1,2,0,0,0,0,0,0,14,28,0,0,0,1,4,0,2
33949,0,1,0,2,0,4,7,0,0,0,2,2,3,0,1,9,1,0,0,0,66,0,1,0,0,4,8,1,0,21,3,0,0,1,3,0,0,0,1,0,1,15,31,0,0,0,1,7,0,2
17554,0,0,0,0,0,1,3,1,0,0,0,0,1,0,0,4,1,0,0,1,25,0,0,0,0,1,2,0,0,9,0,0,0,1,2,0,0,0,0,0,0,7,10,0,0,0,1,3,0,2
10513,0,1,0,0,0,4,8,1,0,0,1,0,1,0,0,6,1,0,0,0,55,0,2,0,0,1,10,0,0,20,3,1,0,1,0,0,0,0,0,0,0,17,26,0,0,0,1,4,0,1
17290,0,1,1,1,0,1,0,0,0,0,2,0,2,0,0,3,2,0,0,0,19,0,0,0,0,1,3,0,0,3,2,1,0,2,0,0,0,0,0,0,0,1,11,0,0,0,0,1,0,0
30662,0,0,1,3,0,3,8,1,0,1,5,0,0,0,0,13,3,0,0,0,92,1,0,0,1,3,17,0,0,25,6,4,0,3,4,0,0,0,0,0,1,19,47,0,0,0,3,7,1,4
18564,0,1,2,1,0,3,2,1,0,0,6,0,1,0,0,7,1,0,1,0,66,1,0,0,2,1,12,0,0,19,5,2,0,1,4,0,1,0,0,0,0,17,30,0,0,0,0,7,0,4
33986,0,1,1,1,0,0,3,0,0,0,0,0,1,0,1,3,0,0,0,1,32,0,0,0,1,2,8,1,0,12,1,0,0,0,0,0,0,0,0,0,0,8,16,0,0,0,1,0,0,2
33155,0,0,2,0,0,6,2,1,0,0,3,0,0,0,0,7,3,0,0,0,58,0,1,0,2,2,10,0,0,17,4,1,0,3,3,0,0,0,0,0,0,13,22,0,0,0,2,9,0,3
33962,0,1,1,4,0,0,2,0,0,0,1,0,0,0,1,8,1,0,0,0,50,0,0,0,0,2,13,1,0,18,1,0,0,1,1,0,0,0,0,0,0,11,28,0,0,0,4,1,0,0
23938,0,0,0,3,0,3,0,1,0,0,3,0,1,0,0,7,3,0,0,0,66,1,0,0,1,3,11,0,0,26,2,2,0,3,4,0,0,0,0,0,0,21,26,0,0,0,2,7,0,2
13440,0,0,0,1,0,4,0,0,0,1,4,0,2,0,0,7,1,0,0,0,48,0,1,0,0,3,10,0,0,10,5,4,0,1,2,0,0,0,0,0,1,7,24,0,0,0,0,6,0,2
8326,0,0,0,0,0,8,5,0,0,0,3,2,2,0,0,5,2,0,0,0,54,1,0,0,0,2,11,0,0,12,5,3,0,2,0,0,0,0,0,0,0,9,27,0,0,0,1,8,0,0
41474,0,0,0,2,0,9,3,1,0,0,1,0,0,0,0,12,4,0,0,0,62,0,0,0,1,4,11,0,0,14,3,3,0,4,1,0,0,0,0,0,0,9,29,0,0,0,1,10,0,2
33951,0,0,4,1,0,2,1,0,0,0,2,1,2,0,1,8,2,0,0,0,52,0,1,0,0,1,13,1,0,11,9,3,0,2,0,0,0,0,0,0,0,9,27,0,0,0,1,2,0,0
42126,1,0,2,0,0,4,3,0,0,0,4,1,2,0,0,16,2,0,0,0,86,1,2,1,1,1,17,0,0,20,9,2,0,2,6,0,0,0,1,0,0,16,43,0,0,1,2,10,0,2
42034,0,0,0,1,0,2,2,1,0,0,1,0,0,0,0,8,2,0,0,0,51,0,0,0,1,2,6,0,0,18,4,4,0,2,5,0,0,0,0,0,0,13,18,0,0,0,3,7,0,2
28929,0,0,1,2,0,8,3,1,0,0,3,0,1,0,0,8,0,0,0,0,65,0,1,1,0,2,20,0,0,10,6,3,0,0,3,0,1,0,0,0,0,6,37,0,0,0,1,11,0,1
32442,0,0,0,0,0,2,2,0,0,0,4,0,0,0,0,8,1,0,0,0,41,0,0,0,1,2,8,0,0,11,2,2,0,1,2,0,0,0,0,0,0,7,22,0,0,0,2,4,0,1
17528,0,0,0,2,0,4,3,1,0,0,1,1,3,0,0,5,3,0,0,2,60,2,0,0,0,4,12,0,0,15,2,1,0,3,5,0,0,0,0,0,0,9,28,0,0,0,2,9,0,3
32348,0,0,1,0,0,4,1,0,0,1,5,0,0,0,0,11,0,0,0,0,57,0,0,0,0,1,12,0,0,19,1,0,0,0,3,0,0,0,0,0,0,16,29,0,0,0,2,7,0,1
44164,0,0,0,2,0,5,3,0,0,0,4,1,2,0,0,11,1,0,0,0,65,0,0,0,0,2,11,0,0,19,3,2,0,1,4,0,0,0,0,0,0,12,33,0,0,0,5,9,0,0
10200,0,0,0,0,0,5,5,1,0,0,3,0,2,0,0,11,2,0,0,0,86,1,0,0,1,8,16,0,0,32,3,3,0,2,3,0,0,0,0,1,0,23,38,0,0,0,1,9,0,2
33907,0,1,0,1,0,4,4,1,0,0,0,0,0,1,0,2,3,0,0,0,34,1,1,0,0,1,4,0,0,12,2,0,0,3,0,0,0,0,0,0,0,9,12,0,0,0,0,4,1,1
22272,0,1,0,2,0,2,8,0,0,0,3,0,1,0,0,3,0,0,0,0,42,0,0,1,1,2,7,0,0,11,3,3,0,0,1,0,0,0,0,0,0,6,24,0,0,0,1,3,0,1
40961,0,1,0,0,0,5,3,0,0,0,2,0,0,0,0,3,4,0,1,0,56,2,0,0,1,2,14,0,0,16,2,1,0,4,2,0,0,1,1,0,0,12,24,0,0,0,1,7,0,3
18308,0,0,0,0,0,1,4,0,0,0,5,0,2,0,0,12,1,0,0,0,59,1,1,0,0,2,15,0,0,12,4,3,0,1,2,0,0,0,0,0,0,8,39,0,0,0,2,3,0,0
34111,0,0,0,2,0,4,4,0,0,0,3,1,0,1,0,5,4,0,0,0,56,1,1,0,3,4,10,0,1,16,2,0,0,4,1,0,0,0,0,0,0,8,26,0,0,0,3,5,0,3
33971,0,0,0,0,0,5,3,1,0,0,2,0,1,0,1,6,1,0,0,0,51,0,0,0,1,2,13,1,0,15,2,1,0,1,0,0,0,0,0,0,0,10,25,0,0,0,3,5,1,2
124,1,1,0,0,0,5,4,0,0,2,2,1,0,0,0,13,3,0,1,0,82,0,0,0,0,5,19,0,0,22,6,4,0,3,5,0,0,0,0,0,0,15,38,0,0,0,1,10,0,3
768,0,1,0,1,0,1,7,1,0,0,6,0,2,0,0,7,0,0,0,0,68,0,0,0,1,1,14,0,0,19,6,5,0,0,2,0,0,1,0,0,1,13,37,0,0,0,4,3,0,3
3585,0,0,1,2,0,5,5,0,0,0,5,1,1,0,0,5,0,0,0,0,64,1,0,1,1,4,9,0,0,21,4,1,0,0,5,0,0,1,0,0,0,15,28,0,0,0,1,10,0,1
25088,0,1,1,0,0,2,3,0,0,0,2,0,0,0,0,8,3,0,0,0,56,0,1,0,0,2,16,0,0,18,2,0,0,3,2,0,0,0,0,0,0,11,29,0,0,0,4,4,0,0
33034,0,0,1,1,0,6,1,0,0,1,2,0,1,0,0,7,2,0,0,0,45,0,0,0,1,3,4,0,0,14,3,1,0,2,2,0,1,0,0,0,0,9,16,0,0,0,2,8,0,2
33947,0,0,0,1,0,3,2,0,0,0,1,0,1,0,1,3,0,0,0,0,26,0,1,0,0,1,6,1,0,5,2,1,0,0,1,0,0,0,0,0,0,4,14,0,0,0,0,4,0,0
3456,0,0,0,2,0,6,8,0,0,0,1,1,2,0,0,14,2,0,1,0,92,1,0,0,1,3,22,0,0,24,5,3,0,2,3,0,1,0,0,0,0,20,50,0,0,0,1,9,0,2
30230,0,0,0,1,0,1,6,0,0,0,2,0,0,0,0,9,1,0,0,0,60,0,0,0,1,3,14,0,0,15,7,5,0,1,2,0,2,0,0,0,0,12,32,1,0,0,0,3,0,2
18985,0,0,1,3,0,2,3,0,0,1,3,0,1,0,0,13,3,0,0,0,51,0,0,0,0,3,7,0,0,10,4,1,0,3,1,0,1,0,0,0,0,6,30,0,0,0,1,3,1,1
13568,0,1,1,0,0,4,1,0,0,0,2,0,2,0,0,5,2,0,1,0,52,0,0,0,2,3,11,0,0,15,4,3,0,2,3,0,0,0,0,0,0,9,21,0,0,0,2,7,0,3
31623,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0,6,0,0,0,0,55,0,0,1,0,2,18,0,0,15,6,5,0,0,2,0,0,1,0,0,0,11,30,0,0,0,1,4,0,0
33024,0,0,2,0,0,1,2,0,0,0,3,0,0,0,0,7,0,0,0,0,40,0,1,1,0,1,8,0,0,14,3,0,0,0,2,0,0,0,0,0,0,10,20,0,0,0,2,3,0,0
37753,0,0,1,5,0,2,8,0,0,0,5,1,1,0,0,8,1,0,0,0,72,0,1,0,0,2,14,0,0,20,6,2,0,1,2,0,1,0,0,0,0,16,41,0,0,0,2,4,0,0
118,0,0,0,1,0,2,3,0,0,0,7,2,1,0,0,6,3,0,1,0,56,0,1,0,2,2,11,0,0,14,3,0,0,3,2,0,0,0,0,0,0,11,29,0,0,0,1,4,0,3
41243,0,0,1,1,0,2,5,0,0,0,2,0,0,0,0,6,4,0,0,0,58,0,2,0,2,3,12,0,0,17,5,2,0,4,1,0,0,0,0,0,0,14,26,1,0,0,0,3,0,3
7424,0,0,1,0,0,4,3,0,0,0,3,0,1,0,0,8,1,0,0,0,54,1,0,0,1,1,16,0,0,10,4,3,0,1,2,0,0,0,0,0,0,7,32,0,0,0,2,6,0,1
688,0,2,2,0,0,6,5,0,0,0,1,0,2,0,0,11,2,0,1,0,74,0,2,0,0,2,15,0,0,22,5,1,0,2,3,0,0,0,0,0,0,16,35,0,1,0,2,9,0,1
40950,0,0,0,1,0,0,2,0,0,0,0,2,1,0,0,5,2,0,0,0,41,1,2,0,1,2,9,0,0,11,7,2,0,2,1,0,1,0,0,0,0,9,19,0,0,0,0,1,0,1
44972,0,1,0,3,0,4,2,0,0,0,3,0,1,0,0,3,1,0,0,0,54,0,1,0,0,2,12,0,0,20,4,1,0,1,1,0,1,0,0,0,0,17,24,0,0,0,0,5,1,0
2689,0,0,0,2,0,5,7,0,0,2,6,0,3,0,0,8,3,0,0,0,80,1,0,0,1,3,18,0,0,21,1,0,0,3,2,0,1,0,0,0,0,17,45,0,0,0,1,7,0,3
17024,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,3,1,0,1,0,28,1,0,0,1,0,3,0,0,11,1,1,0,1,2,0,0,0,0,0,0,10,11,0,0,0,0,2,0,2
222,0,0,0,1,0,4,10,0,0,0,2,0,3,0,0,9,0,0,0,0,64,0,0,0,2,4,12,0,0,18,1,1,0,0,1,0,0,0,0,0,0,13,38,0,1,0,1,5,0,2
17220,0,1,1,2,0,1,4,0,0,1,3,1,1,0,0,8,2,0,0,0,43,0,1,0,0,2,7,0,0,7,4,1,0,2,3,0,0,0,0,0,0,4,25,0,0,0,0,4,0,1
23556,1,0,3,2,0,7,8,0,0,0,2,0,2,0,0,9,1,0,0,1,91,2,1,0,1,2,16,0,0,27,7,2,0,1,5,0,0,0,0,0,1,24,41,0,0,0,1,12,0,3
9857,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0,6,0,0,0,0,52,0,1,0,1,2,18,0,0,10,3,2,0,0,4,0,0,0,0,0,0,8,31,0,0,0,0,7,0,1
42369,0,1,0,1,0,10,5,0,0,0,4,0,1,0,0,12,2,0,0,0,71,0,2,0,0,1,13,0,0,15,4,2,0,2,4,0,0,0,0,0,0,13,36,0,0,0,0,14,0,0
22,0,1,0,1,0,4,5,0,0,0,4,1,0,0,0,12,2,0,3,0,72,0,1,0,1,2,15,0,0,17,6,2,0,2,1,0,0,2,1,0,0,13,37,0,0,0,1,5,0,5
725,0,0,0,0,0,7,6,0,0,0,3,0,1,0,0,5,4,0,0,0,71,0,0,0,0,4,20,0,0,21,2,1,0,4,1,0,1,0,0,0,1,11,35,0,0,0,6,8,0,1
33887,0,0,1,1,0,4,3,0,0,0,2,0,0,0,0,7,1,0,0,0,49,0,1,1,0,3,12,0,0,13,5,3,0,1,1,0,0,0,0,0,0,9,25,0,0,0,0,5,0,0
40982,0,0,2,4,0,4,3,0,0,0,5,0,2,0,0,9,2,0,0,0,55,0,0,0,0,3,10,0,0,14,2,0,0,2,0,0,0,0,0,0,0,10,33,0,0,0,1,4,0,0
38,0,0,3,3,0,4,6,1,0,0,8,3,1,0,0,12,1,0,1,0,87,1,0,0,3,4,17,0,0,16,7,1,0,1,6,0,0,0,0,0,0,11,48,0,0,0,1,10,0,5
90,0,1,0,2,0,4,6,0,0,0,2,0,0,0,0,5,1,0,1,0,53,0,0,0,1,3,8,0,0,16,5,4,0,1,2,0,0,1,0,0,0,10,23,0,0,0,2,6,0,2
19072,0,0,0,0,0,3,5,0,0,0,2,1,1,0,0,2,0,0,0,0,50,0,1,0,2,1,15,0,0,12,5,2,0,0,3,0,0,1,0,0,0,11,25,0,0,0,0,6,0,2
39425,0,1,1,0,0,2,4,0,0,0,3,2,3,0,0,10,1,0,0,0,66,0,1,0,0,5,10,0,0,26,5,0,0,1,2,0,0,0,0,0,0,18,30,0,0,0,2,4,1,0
32012,0,0,0,0,0,3,8,0,0,0,1,0,1,0,0,13,1,0,0,0,63,0,0,0,1,3,18,0,0,15,1,1,0,1,1,0,0,0,0,0,0,11,41,0,0,0,1,4,0,1
39688,0,1,0,3,0,1,2,1,0,0,6,0,1,0,0,13,1,0,0,0,71,0,1,1,2,4,14,0,0,20,4,2,0,1,2,0,1,0,0,0,0,14,40,0,1,0,0,3,0,3
13577,0,0,1,6,0,3,3,0,0,0,1,0,0,0,0,13,3,0,0,0,73,0,2,0,0,6,14,0,0,23,5,2,0,4,1,1,0,0,0,0,0,15,37,0,0,0,2,4,0,0
11264,0,0,0,0,0,5,2,0,0,0,4,0,1,0,0,10,1,0,0,0,55,1,1,0,0,0,14,0,0,13,4,3,0,1,0,0,0,0,0,0,0,11,32,0,0,0,2,5,0,0
18993,0,0,1,0,0,3,9,0,0,0,4,0,1,0,0,7,2,0,0,0,79,0,0,1,4,2,18,0,0,19,6,5,1,2,3,0,0,0,0,0,2,16,40,0,0,0,0,6,0,6
19971,0,0,1,1,0,6,4,0,0,0,1,0,3,0,0,12,1,0,0,0,55,0,0,0,0,2,12,0,0,10,4,3,0,1,0,0,0,0,1,0,0,8,33,0,0,0,0,6,0,1
44932,1,0,0,0,0,5,6,0,0,0,3,1,1,0,0,8,2,0,0,0,61,2,0,0,0,5,10,0,0,19,5,2,0,2,0,0,0,0,0,0,0,10,30,0,0,0,4,5,1,0
12090,0,1,0,1,0,6,2,0,0,0,3,0,0,0,0,11,3,0,0,0,50,0,0,0,0,2,6,0,0,13,3,2,0,3,2,0,0,0,0,0,0,9,23,0,0,0,1,8,1,0
33975,0,0,1,1,0,8,3,0,0,0,2,0,0,0,1,7,1,0,0,0,58,0,1,0,1,1,13,1,0,16,2,0,0,1,3,0,0,0,0,0,0,13,26,0,0,0,2,11,0,1
44952,0,0,0,3,0,3,5,1,0,0,4,0,0,0,0,7,2,0,0,0,62,1,1,0,0,4,12,0,0,18,4,2,0,2,2,0,0,0,0,0,0,11,32,0,0,0,3,5,1,1
60,0,0,0,1,0,1,3,0,0,0,3,0,1,0,0,5,1,0,2,0,58,1,0,0,0,2,21,0,0,16,0,0,0,1,3,0,0,0,0,0,0,12,35,0,0,0,2,4,0,2
4352,0,2,1,1,0,3,4,0,0,0,3,2,1,0,0,7,2,0,0,0,62,2,1,1,0,6,19,0,0,13,4,0,0,2,3,0,0,0,0,0,0,4,37,0,0,0,0,6,0,0
41646,0,1,0,2,0,4,8,0,0,0,4,0,0,0,0,10,1,0,0,0,83,0,1,1,1,4,22,0,0,27,3,2,0,1,0,0,0,0,0,0,1,20,46,0,0,0,1,4,0,2
41729,0,0,1,1,0,4,1,0,0,2,5,0,0,0,0,7,3,0,0,0,72,0,0,0,0,6,15,0,0,25,7,6,0,3,2,0,0,0,0,0,0,18,29,0,0,0,1,6,0,2
10855,0,0,3,2,0,8,2,0,0,0,1,0,2,0,0,7,1,0,0,0,55,0,1,0,2,2,11,0,0,13,5,1,0,1,1,0,0,0,0,0,0,10,25,0,0,0,1,9,0,2
33762,0,0,2,1,0,1,7,0,0,0,4,0,0,0,0,6,1,0,0,0,57,0,3,0,0,4,14,0,0,14,7,2,0,2,0,1,0,0,1,0,0,9,32,0,0,0,1,1,0,1
17664,0,0,1,1,0,6,4,0,0,1,9,0,1,0,0,8,1,0,0,0,81,1,0,0,1,5,15,0,0,24,5,4,0,1,4,0,0,0,0,0,0,18,39,0,0,0,1,10,0,2
32159,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,7,0,0,0,0,43,1,1,2,2,2,11,0,0,11,3,1,0,0,2,0,0,0,0,0,0,7,24,0,0,0,0,3,1,2
33967,0,0,2,1,0,7,8,0,0,0,5,0,1,0,1,9,2,0,1,0,77,0,0,1,0,4,16,1,0,18,5,2,0,2,3,0,0,0,0,0,0,11,40,0,0,0,2,10,1,1
44508,0,0,3,0,0,4,4,0,0,0,0,0,0,0,0,8,4,0,0,0,57,1,1,0,0,1,14,0,0,15,5,1,0,4,2,0,0,0,0,0,0,13,27,0,0,0,1,6,0,0
51,0,0,0,0,0,6,4,0,0,0,8,0,3,0,0,13,4,0,1,0,68,0,2,0,0,1,10,0,0,12,5,3,0,4,2,0,0,0,0,0,0,10,38,0,0,0,1,8,0,1
690,0,0,0,1,0,2,4,0,0,0,1,0,1,0,1,11,1,0,2,0,60,1,1,0,0,3,12,1,0,17,2,1,0,1,3,0,0,0,0,0,0,13,32,0,1,0,1,5,0,2
12931,0,0,0,2,0,3,7,0,0,0,2,0,3,0,0,7,0,0,0,0,67,1,0,0,0,3,9,0,0,22,5,5,0,0,6,0,0,0,0,0,0,19,31,0,0,0,0,9,0,0
19840,0,0,0,0,0,2,2,0,0,0,4,0,0,0,0,10,1,0,0,0,47,0,1,0,0,1,12,0,0,13,2,1,0,1,1,0,0,0,0,0,0,11,28,0,0,0,1,3,0,0
33987,0,0,0,0,0,5,4,0,0,0,1,0,0,0,1,4,0,0,0,0,51,0,1,0,1,5,14,1,0,16,3,2,0,0,2,0,0,0,0,0,0,10,23,0,0,0,1,7,0,1
384,0,1,0,1,0,2,5,0,0,0,2,0,1,0,0,5,1,0,0,0,62,1,1,0,1,5,19,0,0,19,3,2,0,1,2,0,0,0,0,0,0,12,34,0,0,0,1,4,0,1
658,0,0,0,1,0,2,4,0,1,0,1,0,1,0,0,7,1,0,0,0,56,1,1,0,1,2,12,0,0,17,5,4,0,1,2,0,0,0,0,0,0,14,27,0,0,0,1,4,0,2
41570,0,0,0,0,0,5,5,0,0,0,2,0,1,0,0,7,1,0,0,0,63,0,0,0,2,2,13,0,0,19,4,4,0,1,3,0,0,0,1,0,0,12,28,0,0,0,5,8,0,3
10201,0,0,1,2,0,3,1,0,0,0,1,0,1,0,0,11,1,0,1,0,57,0,3,0,1,4,7,0,0,13,6,2,0,1,7,0,0,0,0,1,0,7,24,0,1,0,2,11,0,2
12546,0,2,0,0,0,1,3,0,0,0,4,0,0,0,0,11,0,0,0,0,42,0,2,0,1,2,5,0,0,12,3,1,0,0,2,0,0,0,0,0,0,8,23,0,0,0,0,3,0,1
41139,0,2,2,1,0,3,2,0,0,0,3,0,0,0,0,11,1,0,0,0,42,1,0,0,0,0,4,0,0,11,3,1,0,1,2,0,0,0,0,0,0,9,22,0,0,0,0,5,0,0
33895,0,0,0,1,0,3,0,0,0,0,4,0,1,0,0,12,2,0,0,0,53,0,0,1,0,0,10,0,0,19,0,0,0,2,1,0,0,0,0,0,0,16,28,0,0,0,2,4,0,0
41321,0,0,1,2,0,2,0,0,0,0,5,1,3,0,0,8,2,0,0,0,67,0,1,0,0,1,20,0,0,15,7,3,0,2,3,0,0,1,0,0,0,12,38,0,0,0,2,5,0,0
32065,0,0,1,0,0,2,6,0,0,0,2,0,1,0,0,2,0,0,0,0,37,0,2,0,1,0,13,0,0,4,3,0,0,0,3,0,0,0,0,0,0,4,24,0,0,0,0,5,0,1
42137,1,0,0,0,1,2,4,0,0,0,4,0,1,0,0,10,4,0,0,0,72,0,1,2,0,4,16,0,0,23,5,3,0,4,1,0,0,0,0,0,1,15,36,0,0,0,2,3,0,1
40952,0,0,1,2,0,4,5,0,0,1,0,0,0,0,0,10,2,0,0,0,57,0,0,0,0,1,16,0,0,11,5,4,0,2,1,0,0,0,0,0,0,10,33,0,0,0,0,5,0,1
22638,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,21,0,0,0,0,1,4,0,0,11,1,1,0,1,1,0,0,0,0,0,0,7,7,0,0,0,2,1,0,0
33924,0,2,0,2,0,4,5,0,0,0,3,2,2,1,0,10,0,0,0,0,74,0,1,1,1,1,16,0,0,25,5,1,0,0,1,0,1,0,0,0,0,18,38,0,0,0,2,5,0,1
41185,0,0,0,4,0,6,3,0,0,0,6,0,1,0,0,9,1,0,0,0,62,1,1,0,3,1,12,0,0,14,1,0,0,1,1,0,0,0,0,0,0,12,36,0,0,0,1,7,0,3
33977,0,2,0,0,0,1,4,0,0,0,2,1,1,0,1,10,2,0,0,0,48,0,0,0,1,3,6,1,0,14,5,3,0,2,1,0,1,0,0,0,0,9,23,0,0,0,0,2,0,1
55,0,0,1,1,0,5,4,1,0,1,4,0,0,0,0,8,0,0,1,0,53,0,3,0,0,1,10,0,0,11,4,0,0,0,2,0,0,0,0,0,0,9,28,0,1,0,1,7,0,3
37,0,0,0,0,0,2,3,0,0,0,5,0,1,0,0,11,2,0,1,0,59,0,2,0,2,2,12,0,0,11,3,1,0,2,6,0,0,0,0,0,0,7,32,0,0,0,2,8,0,3
7299,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,3,0,0,0,0,34,0,0,0,0,2,12,0,0,11,1,1,0,1,0,1,0,0,0,0,0,8,19,0,0,0,1,2,0,0
31247,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,6,0,0,0,0,43,1,0,0,0,2,12,0,0,7,2,2,0,0,3,0,0,0,0,0,0,3,28,0,0,0,2,6,0,0
6016,0,1,0,2,0,2,0,0,0,0,6,1,1,0,0,14,0,0,0,0,63,1,1,1,0,3,14,0,0,17,5,3,0,0,1,0,0,0,0,0,0,11,38,0,0,0,1,3,0,0
17425,0,0,1,2,0,2,6,1,0,1,2,0,1,0,0,10,0,0,0,0,72,1,0,0,3,3,19,0,0,16,3,2,0,0,4,0,0,0,0,0,0,12,41,1,0,0,1,6,0,6
11046,0,0,0,0,0,2,4,0,0,0,3,0,1,0,0,6,4,0,0,0,56,0,2,0,1,0,13,0,0,17,4,2,0,4,1,0,0,0,0,0,0,13,27,0,0,0,4,3,0,1
28294,0,1,0,1,0,9,3,0,0,1,2,1,2,0,0,10,5,0,0,0,69,0,0,0,1,6,13,0,0,19,2,1,0,5,1,0,0,0,0,0,0,11,31,0,0,0,1,10,0,2
33908,0,1,1,0,0,4,8,0,0,0,1,1,3,1,0,4,0,0,1,0,65,1,0,0,1,0,17,0,0,17,4,2,0,0,4,0,0,0,0,0,0,15,34,0,0,0,0,8,0,2
28920,0,0,1,0,0,1,1,0,0,0,5,0,1,0,0,3,0,0,0,0,27,1,0,0,0,0,8,0,0,5,1,0,0,0,1,0,0,0,0,0,0,4,19,0,0,0,1,2,0,0
33963,0,0,0,0,0,1,1,1,0,0,2,0,0,0,1,10,1,0,0,0,38,0,0,0,0,3,9,1,0,9,1,0,0,1,2,0,0,1,0,0,0,4,22,0,0,0,2,3,0,1
